Accident_ID,District,Police_Station,Accident_DateTime,Latitude,Longitude,Road_Name,Road_Classification,Severity,No_of_Vehicles,Drivers_Killed,Drivers_Grievous_Injury,Drivers_Minor_Injury,Passengers_Killed,Passengers_Grievous_Injury,Passengers_Minor_Injury,Pedestrians_Killed,Pedestrians_Grievous_Injury,Pedestrians_Minor_Injury,Collision_Type,Collision_Feature,Weather_Condition,Light_Condition,Visibility,Traffic_Violation,Date,Year,Month,Hour,DayOfWeek,Month_Name,Severity_Score,Total_Killed,Total_Injured,Time_Category,DBSCAN_Cluster
ACC00417,Gandhinagar,Dehgam PS,2022-04-12 16:46:00,20.982517,74.349294,Expressway,National Highway,Grievous,1,0,2,1,0,1,1,0,1,0,Single Vehicle,Junction/Intersection,Unknown,Dawn/Dusk,Good,No Seatbelt,2022-04-12,2022,4,16,Tuesday,Apr,2,0,6,Afternoon,-1
ACC00418,Mehsana,Visnagar PS,2023-11-26 01:56:00,20.316037,71.454185,SH-20,District Road,Minor,1,0,0,1,0,0,0,0,0,0,Head-On,Junction/Intersection,Clear,Daylight,Moderate,No Seatbelt,2023-11-26,2023,11,1,Sunday,Nov,1,0,1,Night,0
ACC00419,Bharuch,Jhagadia PS,2021-05-09 20:40:00,22.307846,71.832944,City Road,Rural Road,Grievous,1,0,3,1,0,0,0,0,0,1,Side Impact,Curve,Clear,Dawn/Dusk,Moderate,No Helmet,2021-05-09,2021,5,20,Sunday,May,2,0,5,Evening,32
ACC00420,Mehsana,Patan PS,2021-09-13 02:03:00,21.836018,72.468191,NH-8,District Road,Minor,4,0,0,1,0,0,0,0,0,0,Rear-End,Flyover,Cloudy,Daylight,Poor,Unknown,2021-09-13,2021,9,2,Monday,Sep,1,0,1,Night,52
ACC00421,Junagadh,Junagadh City PS,2022-08-27 12:25:00,23.559031,71.877328,City Road,National Highway,Minor,1,0,0,2,0,0,2,0,0,0,Rollover,Unknown,Cloudy,Dawn/Dusk,Unknown,Unknown,2022-08-27,2022,8,12,Saturday,Aug,1,0,4,Afternoon,78
ACC00422,Mehsana,Patan PS,2022-11-04 18:12:00,20.156527,71.835185,SH-41,National Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Rear-End,Curve,Unknown,Night - No Street Light,Poor,No Seatbelt,2022-11-04,2022,11,18,Friday,Nov,0,0,0,Evening,48
ACC00423,Bhavnagar,Palitana PS,2022-01-16 07:08:00,20.378259,70.845843,City Road,National Highway,Minor,3,0,0,3,0,0,1,0,0,0,Pedestrian Hit,Speed Breaker,Hazy,Night - Street Light On,Moderate,Overloading,2022-01-16,2022,1,7,Sunday,Jan,1,0,4,Morning,82
ACC00424,Bharuch,Bharuch City PS,2023-11-27 18:42:00,20.363661,73.361602,SH-41,National Highway,Damage Only,2,0,0,0,0,0,0,0,0,0,Head-On,Curve,Rainy,Night - Street Light On,Good,No Helmet,2023-11-27,2023,11,18,Monday,Nov,0,0,0,Evening,72
ACC00425,Mehsana,Kadi PS,2024-05-13 22:21:00,22.704046,69.987679,SH-20,District Road,Minor,2,0,0,3,0,0,0,0,0,1,Rear-End,Flyover,Clear,Dawn/Dusk,Moderate,Over Speeding,2024-05-13,2024,5,22,Monday,May,1,0,4,Night,37
ACC00426,Bhavnagar,Sihor PS,2022-05-05 15:47:00,23.847402,70.468244,Ring Road,National Highway,Minor,1,0,0,3,0,0,0,0,0,0,Rear-End,Straight Road,Foggy,Daylight,Good,No Helmet,2022-05-05,2022,5,15,Thursday,May,1,0,3,Afternoon,9
ACC00427,Gandhinagar,Kalol PS,2022-02-03 20:37:00,21.755582,69.354474,SH-14,State Highway,Damage Only,0,0,0,0,0,0,0,0,0,0,Rear-End,Junction/Intersection,Unknown,Night - Street Light On,Poor,Unknown,2022-02-03,2022,2,20,Thursday,Feb,0,0,0,Evening,38
ACC00428,Vadodara,Fatehgunj PS,2021-02-14 05:53:00,20.565475,68.964634,City Road,State Highway,Grievous,3,0,3,1,0,2,0,0,0,1,Pedestrian Hit,Junction/Intersection,Rainy,Night - No Street Light,Unknown,Wrong Side Driving,2021-02-14,2021,2,5,Sunday,Feb,2,0,7,Night,-1
ACC00429,Ahmedabad,Maninagar PS,2021-09-25 06:12:00,23.294028,70.806103,City Road,National Highway,Minor,3,0,0,1,0,0,0,0,0,1,Rear-End,Flyover,Hazy,Night - Street Light On,Poor,Signal Jumping,2021-09-25,2021,9,6,Saturday,Sep,1,0,2,Morning,9
ACC00430,Vadodara,Gotri PS,2024-04-11 15:13:00,23.70946,71.973785,NH-53,District Road,Fatal,4,0,2,1,1,1,1,1,1,1,Rollover,Pothole Area,Hazy,Night - No Street Light,Unknown,Unknown,2024-04-11,2024,4,15,Thursday,Apr,3,2,7,Afternoon,7
ACC00431,Bhavnagar,Bhavnagar City PS,2022-03-01 07:57:00,24.070574,70.027794,Ring Road,Urban Road,Minor,1,0,0,2,0,0,1,0,0,1,Rollover,Flyover,Foggy,Night - No Street Light,Good,Signal Jumping,2022-03-01,2022,3,7,Tuesday,Mar,1,0,4,Morning,97
ACC00432,Rajkot,Bhaktinagar PS,2021-03-26 14:32:00,22.060071,70.676402,NH-8,District Road,Minor,3,0,0,3,0,0,0,0,0,1,Hit & Run,Bridge,Clear,Night - Street Light On,Unknown,Wrong Side Driving,2021-03-26,2021,3,14,Friday,Mar,1,0,4,Afternoon,-1
ACC00433,Ahmedabad,Chandkheda PS,2023-10-25 16:34:00,23.715017,68.719977,NH-27,State Highway,Minor,3,0,0,2,0,0,1,0,0,0,Side Impact,Unknown,Rainy,Night - No Street Light,Moderate,Unknown,2023-10-25,2023,10,16,Wednesday,Oct,1,0,3,Afternoon,-1
ACC00434,Rajkot,Bhaktinagar PS,2021-10-10 22:47:00,21.301223,69.875625,SH-20,National Highway,Grievous,2,0,1,1,0,2,0,0,1,0,Pedestrian Hit,Bridge,Hazy,Daylight,Unknown,Unknown,2021-10-10,2021,10,22,Sunday,Oct,2,0,5,Night,60
ACC00435,Rajkot,Bhaktinagar PS,2024-04-17 17:48:00,23.846229,68.641018,SH-41,Urban Road,Damage Only,1,0,0,0,0,0,0,0,0,0,Rear-End,Pothole Area,Cloudy,Night - Street Light On,Unknown,Overloading,2024-04-17,2024,4,17,Wednesday,Apr,0,0,0,Afternoon,-1
ACC00436,Bharuch,Ankleshwar PS,2024-03-28 04:19:00,20.144533,73.356083,SH-20,State Highway,Grievous,1,0,1,2,0,0,0,0,1,1,Rear-End,Pothole Area,Cloudy,Night - No Street Light,Poor,Unknown,2024-03-28,2024,3,4,Thursday,Mar,2,0,5,Night,72
ACC00437,Anand,Vallabh Vidyanagar PS,2023-03-12 02:34:00,22.283977,74.16021,City Road,District Road,Minor,4,0,0,1,0,0,0,0,0,0,Side Impact,Straight Road,Unknown,Night - Street Light On,Good,Unknown,2023-03-12,2023,3,2,Sunday,Mar,1,0,1,Night,76
ACC00438,Ahmedabad,Bodakdev PS,2022-08-05 06:14:00,22.51222,70.422509,NH-48,National Highway,Grievous,4,0,3,1,0,1,0,0,0,0,Rear-End,Bridge,Cloudy,Night - Street Light On,Good,Signal Jumping,2022-08-05,2022,8,6,Friday,Aug,2,0,5,Morning,-1
ACC00439,Rajkot,Kalavad Road PS,2023-06-05 22:42:00,22.877063,71.801199,Airport Road,Urban Road,Minor,1,0,0,2,0,0,2,0,0,0,Single Vehicle,Junction/Intersection,Rainy,Daylight,Moderate,Overloading,2023-06-05,2023,6,22,Monday,Jun,1,0,4,Night,-1
ACC00440,Junagadh,Veraval PS,2024-03-11 15:29:00,20.27979,72.171685,Bypass Road,National Highway,Grievous,2,0,3,0,0,1,2,0,1,1,Side Impact,Pothole Area,Foggy,Dawn/Dusk,Moderate,No Seatbelt,2024-03-11,2024,3,15,Monday,Mar,2,0,8,Afternoon,10
ACC00441,Vadodara,Gotri PS,2021-07-15 12:44:00,21.202598,69.824791,City Road,State Highway,Minor,1,0,0,2,0,0,0,0,0,0,Rollover,Straight Road,Unknown,Night - Street Light On,Unknown,No Seatbelt,2021-07-15,2021,7,12,Thursday,Jul,1,0,2,Afternoon,60
ACC00442,Junagadh,Veraval PS,2023-04-20 14:10:00,22.427897,68.561132,Expressway,National Highway,Fatal,1,0,1,0,1,2,2,0,1,1,Single Vehicle,Bridge,Foggy,Dawn/Dusk,Moderate,No Seatbelt,2023-04-20,2023,4,14,Thursday,Apr,3,1,7,Afternoon,15
ACC00443,Mehsana,Mehsana City PS,2021-06-19 17:42:00,24.470085,73.268688,SH-41,Urban Road,Grievous,1,0,3,2,0,0,1,0,0,0,Rear-End,Straight Road,Hazy,Daylight,Moderate,Mobile Phone Use,2021-06-19,2021,6,17,Saturday,Jun,2,0,6,Afternoon,-1
ACC00444,Gandhinagar,Sector 7 PS,2023-06-22 11:11:00,20.258446,69.461849,Expressway,Urban Road,Grievous,4,0,3,0,0,0,0,0,0,1,Head-On,Flyover,Hazy,Daylight,Unknown,Mobile Phone Use,2023-06-22,2023,6,11,Thursday,Jun,2,0,4,Morning,-1
ACC00446,Bhavnagar,Sihor PS,2024-01-15 12:27:00,21.083388,69.193816,Ring Road,Urban Road,Damage Only,3,0,0,0,0,0,0,0,0,0,Single Vehicle,Bridge,Rainy,Dawn/Dusk,Moderate,Drunk Driving,2024-01-15,2024,1,12,Monday,Jan,0,0,0,Afternoon,-1
ACC00447,Bhavnagar,Talaja PS,2021-03-31 02:56:00,21.487058,74.293546,NH-27,Urban Road,Grievous,3,0,3,2,0,2,1,0,1,0,Single Vehicle,Flyover,Hazy,Night - Street Light On,Poor,Drunk Driving,2021-03-31,2021,3,2,Wednesday,Mar,2,0,9,Night,83
ACC00448,Vadodara,Waghodiya PS,2024-09-26 15:04:00,22.899253,70.50894,City Road,Urban Road,Grievous,1,0,1,1,0,1,2,0,0,0,Single Vehicle,Speed Breaker,Unknown,Daylight,Moderate,Over Speeding,2024-09-26,2024,9,15,Thursday,Sep,2,0,5,Afternoon,-1
ACC00449,Surat,Katargam PS,2023-02-07 15:18:00,21.828441,69.599803,Expressway,State Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Rollover,Bridge,Unknown,Night - No Street Light,Moderate,Mobile Phone Use,2023-02-07,2023,2,15,Tuesday,Feb,0,0,0,Afternoon,-1
ACC00450,Surat,Piplod PS,2023-04-30 20:52:00,20.208989,70.187003,SH-6,National Highway,Fatal,3,0,1,0,1,0,0,0,0,0,Rear-End,Pothole Area,Rainy,Night - Street Light On,Unknown,Unknown,2023-04-30,2023,4,20,Sunday,Apr,3,1,1,Evening,-1
ACC00451,Rajkot,Mavdi PS,2021-07-07 05:37:00,23.758072,71.296775,Ring Road,State Highway,Fatal,2,2,2,1,0,2,1,1,1,0,Single Vehicle,Curve,Unknown,Night - Street Light On,Moderate,No Seatbelt,2021-07-07,2021,7,5,Wednesday,Jul,3,3,7,Night,11
ACC00452,Mehsana,Mehsana City PS,2023-01-07 12:24:00,22.13033,72.730047,NH-8,National Highway,Minor,1,0,0,2,0,0,2,0,0,0,Rear-End,Flyover,Cloudy,Daylight,Unknown,No Seatbelt,2023-01-07,2023,1,12,Saturday,Jan,1,0,4,Afternoon,59
ACC00453,Junagadh,Keshod PS,2022-06-11 12:29:00,21.402838,71.129319,SH-20,State Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Rear-End,Curve,Rainy,Night - Street Light On,Good,Over Speeding,2022-06-11,2022,6,12,Saturday,Jun,0,0,0,Afternoon,-1
ACC00454,Mehsana,Kadi PS,2023-05-02 12:47:00,22.351935,71.806347,Ring Road,Urban Road,Grievous,3,0,2,2,0,2,2,0,1,1,Head-On,Straight Road,Cloudy,Night - Street Light On,Moderate,No Seatbelt,2023-05-02,2023,5,12,Tuesday,May,2,0,10,Afternoon,32
ACC00455,Surat,Adajan PS,2023-05-19 23:15:00,20.258735,72.075002,City Road,State Highway,Grievous,2,0,1,1,0,2,2,0,0,0,Head-On,Pothole Area,Rainy,Night - No Street Light,Unknown,Unknown,2023-05-19,2023,5,23,Friday,May,2,0,6,Night,10
ACC00456,Ahmedabad,Naranpura PS,2024-08-12 22:58:00,23.347921,68.606194,SH-6,District Road,Grievous,3,0,2,2,0,0,2,0,1,0,Hit & Run,Bridge,Foggy,Night - No Street Light,Unknown,Unknown,2024-08-12,2024,8,22,Monday,Aug,2,0,7,Night,50
ACC00457,Vadodara,Waghodiya PS,2022-03-06 23:25:00,20.129533,71.197857,NH-27,District Road,Minor,2,0,0,1,0,0,1,0,0,0,Head-On,Bridge,Hazy,Dawn/Dusk,Poor,No Seatbelt,2022-03-06,2022,3,23,Sunday,Mar,1,0,2,Night,-1
ACC00458,Vadodara,Fatehgunj PS,2023-09-24 05:32:00,22.17304,69.26952,NH-48,District Road,Minor,1,0,0,3,0,0,0,0,0,0,Single Vehicle,Flyover,Rainy,Night - No Street Light,Unknown,Overloading,2023-09-24,2023,9,5,Sunday,Sep,1,0,3,Night,14
ACC00459,Gandhinagar,Sector 21 PS,2023-02-13 03:17:00,20.236467,71.156724,NH-8,State Highway,Damage Only,0,0,0,0,0,0,0,0,0,0,Head-On,Unknown,Foggy,Daylight,Good,Drunk Driving,2023-02-13,2023,2,3,Monday,Feb,0,0,0,Night,-1
ACC00460,Junagadh,Junagadh City PS,2023-02-09 19:33:00,23.602274,71.08136,SH-20,Urban Road,Fatal,3,2,1,0,1,0,1,1,1,0,Rollover,Junction/Intersection,Unknown,Night - No Street Light,Poor,Wrong Side Driving,2023-02-09,2023,2,19,Thursday,Feb,3,4,3,Evening,9
ACC00461,Anand,Vallabh Vidyanagar PS,2021-02-22 19:07:00,21.385551,73.234826,SH-20,Urban Road,Minor,3,0,0,1,0,0,2,0,0,1,Hit & Run,Pothole Area,Cloudy,Dawn/Dusk,Moderate,Over Speeding,2021-02-22,2021,2,19,Monday,Feb,1,0,4,Evening,19
ACC00462,Surat,Varachha PS,2024-10-20 14:14:00,21.94076,68.612626,Ring Road,Urban Road,Minor,2,0,0,3,0,0,0,0,0,0,Hit & Run,Flyover,Unknown,Daylight,Unknown,Mobile Phone Use,2024-10-20,2024,10,14,Sunday,Oct,1,0,3,Afternoon,55
ACC00463,Vadodara,Manjalpur PS,2021-06-28 09:53:00,22.624235,69.158733,Bypass Road,State Highway,Fatal,1,0,1,0,1,1,1,0,1,0,Head-On,Speed Breaker,Rainy,Night - Street Light On,Moderate,Signal Jumping,2021-06-28,2021,6,9,Monday,Jun,3,1,4,Morning,-1
ACC00464,Mehsana,Mehsana City PS,2024-09-24 04:59:00,23.436906,72.458243,SH-41,State Highway,Minor,4,0,0,3,0,0,2,0,0,1,Rear-End,Flyover,Hazy,Daylight,Poor,No Seatbelt,2024-09-24,2024,9,4,Tuesday,Sep,1,0,6,Night,77
ACC00465,Rajkot,Mavdi PS,2022-06-15 03:18:00,20.510041,74.004427,Expressway,District Road,Grievous,1,0,3,2,0,1,0,0,1,1,Head-On,Curve,Foggy,Dawn/Dusk,Good,Mobile Phone Use,2022-06-15,2022,6,3,Wednesday,Jun,2,0,8,Night,65
ACC00467,Vadodara,Gotri PS,2022-08-04 04:47:00,23.785942,71.872946,SH-14,Rural Road,Minor,0,0,0,3,0,0,1,0,0,0,Rollover,Straight Road,Foggy,Dawn/Dusk,Moderate,Overloading,2022-08-04,2022,8,4,Thursday,Aug,1,0,4,Night,7
ACC00468,Bharuch,Ankleshwar PS,2022-03-08 23:59:00,23.321874,73.552221,NH-53,National Highway,Grievous,4,0,2,1,0,1,2,0,1,1,Pedestrian Hit,Bridge,Foggy,Night - Street Light On,Good,Unknown,2022-03-08,2022,3,23,Tuesday,Mar,2,0,8,Night,-1
ACC00469,Anand,Anand City PS,2023-12-18 23:18:00,24.346093,71.552463,NH-27,National Highway,Damage Only,0,0,0,0,0,0,0,0,0,0,Rear-End,Flyover,Hazy,Daylight,Poor,Overloading,2023-12-18,2023,12,23,Monday,Dec,0,0,0,Night,18
ACC00470,Bhavnagar,Sihor PS,2023-06-24 22:30:00,20.766185,72.81481,Expressway,National Highway,Minor,4,0,0,3,0,0,0,0,0,0,Single Vehicle,Unknown,Unknown,Daylight,Moderate,No Seatbelt,2023-06-24,2023,6,22,Saturday,Jun,1,0,3,Night,36
ACC00471,Ahmedabad,Chandkheda PS,2023-08-29 05:03:00,22.471002,70.833075,NH-53,State Highway,Minor,4,0,0,2,0,0,2,0,0,0,Single Vehicle,Curve,Clear,Daylight,Moderate,No Seatbelt,2023-08-29,2023,8,5,Tuesday,Aug,1,0,4,Night,5
ACC00472,Anand,Anand City PS,2023-08-08 20:24:00,23.104699,68.856002,NH-27,Urban Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Head-On,Pothole Area,Hazy,Night - Street Light On,Good,Unknown,2023-08-08,2023,8,20,Tuesday,Aug,0,0,0,Evening,50
ACC00473,Gandhinagar,Sector 21 PS,2024-04-29 05:24:00,23.065145,71.699966,NH-27,State Highway,Fatal,4,2,2,0,2,2,0,1,0,0,Side Impact,Flyover,Hazy,Night - Street Light On,Unknown,Over Speeding,2024-04-29,2024,4,5,Monday,Apr,3,5,4,Night,3
ACC00475,Ahmedabad,Bapunagar PS,2022-09-04 11:34:00,24.594674,69.664524,NH-48,Urban Road,Minor,4,0,0,3,0,0,1,0,0,1,Rollover,Junction/Intersection,Unknown,Dawn/Dusk,Moderate,Unknown,2022-09-04,2022,9,11,Sunday,Sep,1,0,5,Morning,4
ACC00476,Bhavnagar,Mahuva PS,2023-11-12 06:44:00,23.870911,69.284864,SH-14,District Road,Minor,2,0,0,3,0,0,2,0,0,1,Pedestrian Hit,Curve,Hazy,Night - Street Light On,Poor,Mobile Phone Use,2023-11-12,2023,11,6,Sunday,Nov,1,0,6,Morning,50
ACC00477,Ahmedabad,Bapunagar PS,2022-06-07 08:24:00,20.851269,74.051865,City Road,National Highway,Damage Only,3,0,0,0,0,0,0,0,0,0,Hit & Run,Curve,Hazy,Night - Street Light On,Good,Unknown,2022-06-07,2022,6,8,Tuesday,Jun,0,0,0,Morning,28
ACC00478,Rajkot,Kalavad Road PS,2024-02-29 21:41:00,22.882746,69.066996,NH-8,State Highway,Grievous,1,0,3,2,0,0,1,0,0,1,Hit & Run,Speed Breaker,Rainy,Daylight,Poor,Drunk Driving,2024-02-29,2024,2,21,Thursday,Feb,2,0,7,Evening,30
ACC00479,Bharuch,Jhagadia PS,2022-07-14 04:55:00,21.358775,74.270757,SH-6,District Road,Fatal,4,0,2,1,2,2,1,1,0,0,Hit & Run,Flyover,Clear,Night - Street Light On,Poor,Unknown,2022-07-14,2022,7,4,Thursday,Jul,3,3,6,Night,83
ACC00480,Vadodara,Waghodiya PS,2023-03-09 05:22:00,23.217935,71.575532,SH-41,National Highway,Minor,2,0,0,1,0,0,1,0,0,1,Hit & Run,Curve,Foggy,Daylight,Moderate,Unknown,2023-03-09,2023,3,5,Thursday,Mar,1,0,3,Night,3
ACC00481,Surat,Varachha PS,2024-12-19 07:43:00,23.351219,74.313352,NH-8,National Highway,Minor,0,0,0,2,0,0,1,0,0,1,Hit & Run,Junction/Intersection,Cloudy,Night - Street Light On,Poor,Unknown,2024-12-19,2024,12,7,Thursday,Dec,1,0,4,Morning,84
ACC00482,Ahmedabad,Naranpura PS,2021-06-07 23:15:00,20.85952,72.78348,Airport Road,State Highway,Grievous,1,0,1,1,0,0,2,0,1,0,Hit & Run,Straight Road,Cloudy,Night - Street Light On,Unknown,Overloading,2021-06-07,2021,6,23,Monday,Jun,2,0,5,Night,36
ACC00483,Junagadh,Veraval PS,2022-05-16 23:42:00,23.887472,71.427102,Industrial Road,State Highway,Grievous,3,0,0,0,0,0,1,0,1,1,Head-On,Curve,Unknown,Night - Street Light On,Moderate,Drunk Driving,2022-05-16,2022,5,23,Monday,May,2,0,3,Night,7
ACC00484,Anand,Vallabh Vidyanagar PS,2023-02-04 03:21:00,21.24892,72.928408,NH-27,Urban Road,Grievous,4,0,0,0,0,2,2,0,1,0,Side Impact,Junction/Intersection,Foggy,Night - Street Light On,Good,Unknown,2023-02-04,2023,2,3,Saturday,Feb,2,0,5,Night,19
ACC00485,Bhavnagar,Palitana PS,2021-04-28 11:00:00,21.611338,68.132473,Expressway,District Road,Minor,1,0,0,3,0,0,2,0,0,0,Rear-End,Straight Road,Clear,Dawn/Dusk,Unknown,Wrong Side Driving,2021-04-28,2021,4,11,Wednesday,Apr,1,0,5,Morning,85
ACC00486,Anand,Anand City PS,2023-09-26 00:09:00,21.25062,70.45815,SH-20,Urban Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Hit & Run,Speed Breaker,Foggy,Daylight,Unknown,Unknown,2023-09-26,2023,9,0,Tuesday,Sep,0,0,0,Night,-1
ACC00488,Anand,Borsad PS,2024-02-01 15:51:00,20.686196,73.016126,Ring Road,National Highway,Grievous,1,0,1,0,0,2,1,0,0,0,Rollover,Pothole Area,Cloudy,Night - Street Light On,Good,Drunk Driving,2024-02-01,2024,2,15,Thursday,Feb,2,0,4,Afternoon,36
ACC00490,Rajkot,Bhaktinagar PS,2024-07-12 20:09:00,20.708561,74.339512,NH-53,District Road,Minor,4,0,0,3,0,0,1,0,0,0,Hit & Run,Unknown,Rainy,Daylight,Good,No Seatbelt,2024-07-12,2024,7,20,Friday,Jul,1,0,4,Evening,-1
ACC00491,Rajkot,Kalavad Road PS,2023-05-23 15:03:00,23.061817,69.79625,SH-14,State Highway,Minor,1,0,0,1,0,0,2,0,0,0,Side Impact,Curve,Foggy,Daylight,Moderate,Over Speeding,2023-05-23,2023,5,15,Tuesday,May,1,0,3,Afternoon,51
ACC00492,Rajkot,Kalavad Road PS,2023-08-25 08:58:00,22.082175,71.195104,SH-20,National Highway,Fatal,3,2,2,0,2,0,1,1,0,1,Side Impact,Pothole Area,Clear,Night - Street Light On,Poor,No Helmet,2023-08-25,2023,8,8,Friday,Aug,3,5,4,Morning,32
ACC00493,Ahmedabad,Maninagar PS,2024-07-13 23:38:00,22.798183,72.222438,SH-6,Urban Road,Minor,2,0,0,3,0,0,2,0,0,0,Rear-End,Straight Road,Clear,Night - No Street Light,Poor,Overloading,2024-07-13,2024,7,23,Saturday,Jul,1,0,5,Night,27
ACC00494,Surat,Katargam PS,2022-01-28 13:35:00,24.201299,73.430355,Airport Road,Urban Road,Minor,4,0,0,2,0,0,2,0,0,0,Side Impact,Bridge,Unknown,Daylight,Unknown,Drunk Driving,2022-01-28,2022,1,13,Friday,Jan,1,0,4,Afternoon,8
ACC00495,Vadodara,Gotri PS,2022-07-16 22:08:00,24.496693,74.226586,SH-6,State Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Single Vehicle,Bridge,Unknown,Daylight,Moderate,Overloading,2022-07-16,2022,7,22,Saturday,Jul,0,0,0,Night,42
ACC00496,Junagadh,Porbandar PS,2023-04-01 19:17:00,20.116563,71.83031,NH-48,Urban Road,Minor,3,0,0,3,0,0,1,0,0,0,Pedestrian Hit,Speed Breaker,Unknown,Night - No Street Light,Poor,Wrong Side Driving,2023-04-01,2023,4,19,Saturday,Apr,1,0,4,Evening,48
ACC00497,Vadodara,Fatehgunj PS,2021-04-04 17:15:00,23.042231,69.849866,NH-53,State Highway,Minor,1,0,0,1,0,0,2,0,0,1,Side Impact,Straight Road,Unknown,Night - Street Light On,Moderate,Unknown,2021-04-04,2021,4,17,Sunday,Apr,1,0,4,Afternoon,51
ACC00498,Bhavnagar,Talaja PS,2022-10-27 02:45:00,21.314576,73.759515,SH-14,State Highway,Fatal,2,1,2,1,0,2,1,0,1,0,Side Impact,Pothole Area,Clear,Night - No Street Light,Moderate,Mobile Phone Use,2022-10-27,2022,10,2,Thursday,Oct,3,1,7,Night,-1
ACC00499,Rajkot,Kalavad Road PS,2022-07-05 06:37:00,24.047818,70.910152,Expressway,Rural Road,Fatal,4,1,2,1,0,2,0,0,0,1,Single Vehicle,Curve,Cloudy,Daylight,Unknown,Signal Jumping,2022-07-05,2022,7,6,Tuesday,Jul,3,1,6,Morning,23
ACC00500,Gandhinagar,Sector 7 PS,2021-12-30 12:43:00,20.419489,69.645099,City Road,Rural Road,Minor,4,0,0,1,0,0,0,0,0,0,Hit & Run,Speed Breaker,Rainy,Daylight,Good,No Seatbelt,2021-12-30,2021,12,12,Thursday,Dec,1,0,1,Afternoon,-1
ACC00502,Gandhinagar,Mansa PS,2023-09-08 04:15:00,23.28339,68.875376,SH-41,Urban Road,Minor,2,0,0,1,0,0,0,0,0,1,Head-On,Junction/Intersection,Clear,Dawn/Dusk,Moderate,Over Speeding,2023-09-08,2023,9,4,Friday,Sep,1,0,2,Night,50
ACC00503,Anand,Vallabh Vidyanagar PS,2022-12-25 20:18:00,24.143354,73.670611,SH-41,Urban Road,Minor,1,0,0,3,0,0,1,0,0,0,Head-On,Straight Road,Rainy,Daylight,Poor,No Helmet,2022-12-25,2022,12,20,Sunday,Dec,1,0,4,Evening,91
ACC00504,Bharuch,Bharuch City PS,2021-03-30 19:09:00,22.540211,72.38043,NH-53,Urban Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Single Vehicle,Speed Breaker,Foggy,Night - No Street Light,Good,Mobile Phone Use,2021-03-30,2021,3,19,Tuesday,Mar,0,0,0,Evening,35
ACC00506,Ahmedabad,Chandkheda PS,2021-09-19 05:49:00,21.568853,72.468551,Ring Road,State Highway,Damage Only,4,0,0,0,0,0,0,0,0,0,Rollover,Junction/Intersection,Rainy,Night - Street Light On,Unknown,No Seatbelt,2021-09-19,2021,9,5,Sunday,Sep,0,0,0,Night,6
ACC00507,Junagadh,Manavadar PS,2023-10-06 17:34:00,21.869285,70.757597,Industrial Road,Rural Road,Fatal,1,0,0,1,0,0,0,1,1,1,Pedestrian Hit,Pothole Area,Rainy,Daylight,Moderate,No Helmet,2023-10-06,2023,10,17,Friday,Oct,3,1,3,Afternoon,-1
ACC00508,Vadodara,Waghodiya PS,2023-08-01 04:53:00,24.57037,69.627734,SH-41,Urban Road,Damage Only,4,0,0,0,0,0,0,0,0,0,Rear-End,Curve,Clear,Night - Street Light On,Unknown,Over Speeding,2023-08-01,2023,8,4,Tuesday,Aug,0,0,0,Night,4
ACC00509,Bharuch,Bharuch City PS,2024-12-07 03:42:00,22.293402,69.096491,NH-53,National Highway,Minor,2,0,0,2,0,0,2,0,0,0,Side Impact,Curve,Clear,Daylight,Unknown,Signal Jumping,2024-12-07,2024,12,3,Saturday,Dec,1,0,4,Night,14
ACC00510,Junagadh,Veraval PS,2023-08-21 13:46:00,23.694426,69.906645,NH-53,Rural Road,Fatal,4,1,2,1,2,1,0,1,1,0,Head-On,Straight Road,Hazy,Night - Street Light On,Moderate,Over Speeding,2023-08-21,2023,8,13,Monday,Aug,3,4,5,Afternoon,9
ACC00511,Vadodara,Waghodiya PS,2021-07-08 16:24:00,20.675613,71.999976,SH-6,Urban Road,Grievous,3,0,3,2,0,1,1,0,0,0,Hit & Run,Pothole Area,Hazy,Daylight,Unknown,Overloading,2021-07-08,2021,7,16,Thursday,Jul,2,0,7,Afternoon,10
ACC00512,Bharuch,Vagra PS,2022-02-03 08:06:00,21.768427,70.213471,SH-6,Rural Road,Damage Only,2,0,0,0,0,0,0,0,0,0,Side Impact,Straight Road,Clear,Night - Street Light On,Good,Mobile Phone Use,2022-02-03,2022,2,8,Thursday,Feb,0,0,0,Morning,-1
ACC00513,Junagadh,Keshod PS,2024-07-31 01:15:00,24.59265,71.651558,NH-8,Rural Road,Minor,3,0,0,2,0,0,1,0,0,0,Hit & Run,Unknown,Foggy,Daylight,Poor,Over Speeding,2024-07-31,2024,7,1,Wednesday,Jul,1,0,3,Night,18
